client_name,client_id,account_type,address,phone_number,email,branch_id,servicing_broker_id,status,issued_on,updated_on,avg_days_between_logins,avg_user_sentiment_score
Laurie Perez MD,C003594,Commercial,"USCGC Davis, FPO AP 58037",745-539-2238,laurie.perez.md@randall.com,B_US00553,S002796,Prospect,2005-02-05,2025-11-28,18.33899595902124,7.44105028653424
Melissa Jones,C004631,Commercial,"44070 Robert Crossing Apt. 765, North Jacobmouth, TN 77536",396-963-3998,melissa.jones@freeman.biz,B_US00553,S003512,Prospect,2005-01-29,2025-11-28,7.141266508115532,5.511462712033285
Samantha Evans,C009303,Personal,"63185 Wilson Lodge, Lake Nathaniel, MI 54317",001-522-540-1426x65305,samantha.evans@wright-miller.com,B_US00833,S001138,Prospect,2005-02-06,2025-11-28,13.2223824715979,5.575226862885976
Jeanne Berg,C009099,Personal,"931 Nguyen Locks, Port Karentown, NC 73447",+1-293-319-8283x0612,jeanne.berg@little-gomez.com,B_US00428,S001041,Prospect,2005-06-27,2025-11-28,20.11167623067473,7.577000391321192
Alexandria Pugh,C005673,Personal,"Unit 6425 Box 2420, DPO AP 86502",961.325.5087x737,alexandria.pugh@thompson.com,B_US00428,S005769,Prospect,2005-01-20,2025-11-28,16.833329954808292,7.484230998641207
Patrick Soto,C006650,Commercial,"PSC 0435, Box 4253, APO AP 32468",(457)528-1446,patrick.soto@norman-clark.com,B_US00377,S001875,Active,2005-07-03,2025-11-28,23.927652413174194,5.429381367654543
Bradley Riley,C001665,Commercial,"80289 Howe Ranch Suite 652, Ashleyland, ND 97451",774.687.3106,bradley.riley@welch.net,B_US00553,S007967,Active,2005-06-23,2025-11-28,21.68793741848104,5.972502603812485
Julia Garcia,C003345,Commercial,"46553 Brenda Forges, Adamsview, PA 13569",001-700-333-5573x898,julia.garcia@cohen-phillips.com,B_US00935,S005071,Active,2005-04-25,2025-11-28,15.664369358680013,6.999734195371984
Justin Lewis,C006069,Commercial,"593 Edwards Summit Apt. 276, Zacharyburgh, OK 13560",+1-446-602-4838x3050,justin.lewis@frazier.com,B_US00725,S001681,Inactive,2004-12-11,2025-11-28,27.594216388067245,6.875609428243891
Jason Washington,C008727,Personal,"9439 Jacob Canyon, Port Ana, NE 67655",+1-396-427-9337x3767,jason.washington@mann.com,B_US00436,S003557,Prospect,2005-06-22,2025-11-28,17.21085120804397,6.182991747016892
Sandra Reyes,C005981,Commercial,"90410 West Grove, Gomezbury, TN 94817",+1-536-547-4827x801,sandra.reyes@campos.com,B_US00553,S001991,Inactive,2005-07-08,2025-11-28,15.094535341815012,4.216429189972073
Margaret Hartman,C009338,Personal,"57444 Amanda Views Apt. 718, West Connietown, WA 14314",7826123976,margaret.hartman@young.com,B_US00935,S001265,Active,2004-12-24,2025-11-28,18.05160476247462,4.95767501511876
Vanessa Armstrong,C005862,Personal,"730 Powers Canyon Apt. 439, West Brandon, DE 96540",(289)800-3306,vanessa.armstrong@patton-nelson.net,B_US00725,S001917,Active,2005-04-12,2025-11-28,24.474754364252313,9.43078534729385
Jonathan Wall,C001726,Commercial,"6054 Donna Wall Apt. 871, Lynchbury, NC 75111",(971)554-4720,jonathan.wall@harris.com,B_US00935,S002209,Active,2005-03-28,2025-11-28,10.62389984483832,5.819978604894643
Timothy English,C001471,Commercial,"95036 Kerr Courts, Robertberg, AZ 68611",552-754-2895,timothy.english@hall.net,B_US00833,S006044,Prospect,2004-12-01,2025-11-28,14.990222905858063,8.37652158538111
Brittany Booker,C002425,Personal,"9288 Gates River Apt. 111, Port Codyfurt, OR 20795",338.595.8585,brittany.booker@sanders.info,B_US00935,S007996,Prospect,2004-12-13,2025-11-28,24.069716932435455,5.947476290684473
Jason Robertson,C002287,Commercial,"49912 Solis Locks Suite 629, Lake Wesleyburgh, GU 29911",989.795.4961x08612,jason.robertson@french.org,B_US00115,S007143,Prospect,2005-05-20,2025-11-28,13.632798880299333,8.957601479195226
Shelley Bray,C002144,Commercial,"4506 Richard Crest, Michaelmouth, MO 11890",(759)383-9449x28543,shelley.bray@brown-cline.com,B_US00436,S001746,Prospect,2005-07-24,2025-11-28,14.374039481934979,5.461293072697613
Sarah Nelson,C004467,Personal,"63167 Francis Causeway, Lake Dylanhaven, GU 65435",(997)560-7591x0003,sarah.nelson@jones.com,B_US00115,S006333,Inactive,2005-01-23,2025-11-28,10.47668683831272,8.849346547447752
Megan Reyes,C008327,Commercial,"183 Coleman Key, West Joanne, MO 18678",+1-847-864-7017x94296,megan.reyes@watson.net,B_US00428,S002309,Inactive,2005-01-22,2025-11-28,12.41150876611008,5.5311567924354605
Meghan Kane,C003108,Commercial,"94821 Joseph Crossing, New Stephen, ND 88415",001-630-949-4338x5456,meghan.kane@olson.net,B_US00436,S001273,Inactive,2005-04-03,2025-11-28,8.60763485010969,5.301809554374126
Kelly Medina,C006854,Commercial,"PSC 9543, Box 3808, APO AP 96389",001-525-432-6782x54785,kelly.medina@jones.com,B_US00377,S008340,Active,2004-12-05,2025-11-28,16.618551995207554,8.89768174472036
Suzanne Washington,C001334,Personal,"5673 Amanda Brooks, South Heatherburgh, LA 92606",751.349.7578x157,suzanne.washington@day.com,B_US00935,S009657,Prospect,2005-01-20,2025-11-28,7.491191262297733,5.973706891462707
Lisa Tran,C008000,Commercial,"887 Patricia Island Suite 221, New Scott, AL 89254",369-877-5565,lisa.tran@williams-stewart.com,B_US00935,S005426,Prospect,2005-11-14,2025-11-28,24.345432434397175,5.777164722394628
Andrew Santiago,C002060,Commercial,"8836 Christie Radial, Sherimouth, SD 70372",001-468-607-7351x5055,andrew.santiago@fernandez.info,B_US00436,S008347,Prospect,2005-10-12,2025-11-28,21.202744339022495,3.7832717081427547
Dr. Teresa Holmes,C007926,Commercial,"22683 Brown Place, Lake Samuelbury, MI 58287",001-436-480-4741x9979,dr..teresa.holmes@sellers-thomas.com,B_US00553,S008494,Active,2005-01-24,2025-11-28,17.008918125142095,8.631578109031974
Robert Rodriguez,C006344,Personal,"3761 Jones Ports Apt. 450, Pennyland, SD 67468",637-358-6894,robert.rodriguez@craig-lewis.com,B_US00115,S003713,Active,2005-08-12,2025-11-28,27.2116899451596,5.190415483585883
Teresa Wiley,C004122,Personal,"7026 Finley Inlet, Wilcoxfurt, MN 44252",001-557-618-4265x596,teresa.wiley@jenkins.org,B_US00115,S004702,Inactive,2005-01-01,2025-11-28,14.597696985560988,9.261657033756705
Jaime Schultz,C001983,Commercial,"11507 Gray Light, Henryborough, NM 64376",+1-430-865-3582,jaime.schultz@hernandez.com,B_US00787,S001852,Inactive,2005-06-14,2025-11-28,0.1976604909885804,7.001683377096271
Ashley Mendoza,C009632,Commercial,"7341 Tonya Knolls Suite 898, Jamesview, CO 74678",+1-524-416-2272x8197,ashley.mendoza@padilla-king.com,B_US00377,S002291,Active,2005-09-01,2025-11-28,21.885819808858788,7.143890119420474
Darren Watkins,C005808,Personal,"01755 Natasha River, South Robin, KS 17754",+1-858-398-2753,darren.watkins@watson.com,B_US00436,S001684,Active,2005-07-19,2025-11-28,23.378328011773817,8.11773748783338
Lori Ortiz,C009618,Personal,"0420 Mullen Extension, West Kelsey, CA 63122",+1-635-398-2478,lori.ortiz@fowler.com,B_US00115,S002805,Active,2005-05-11,2025-11-28,7.7271821973350425,8.256965916206294
Wesley Valencia,C007704,Personal,"493 Bauer Row Apt. 640, Kirkfurt, IA 18251",7073077917,wesley.valencia@rivas.com,B_US00347,S008066,Inactive,2005-01-11,2025-11-28,24.959798373375865,10.0
Deanna Lee,C005631,Personal,"6442 Walker Loop Apt. 168, Kristineshire, WY 34761",001-259-626-5562x68333,deanna.lee@lewis.info,B_US00377,S009184,Active,2005-10-22,2025-11-28,16.0964130881907,8.436338869733195
Richard Contreras,C004735,Commercial,"83268 Courtney Drive, Rebeccahaven, ME 09971",(475)255-3887,richard.contreras@cook-wood.net,B_US00787,S005049,Prospect,2005-03-14,2025-11-28,22.093094973345497,6.477413867038874
Samantha Edwards,C008268,Commercial,"153 Jessica Unions Apt. 569, Stoneburgh, ND 72333",001-959-734-9111x22017,samantha.edwards@cobb.net,B_US00935,S001820,Active,2004-11-30,2025-11-28,2.2709697203034658,6.394139547603991
Sharon Brown,C005211,Commercial,"7621 Sonya Village, Lake Jeremyshire, ID 70706",(647)557-4769x18148,sharon.brown@anderson-flowers.net,B_US00553,S007901,Inactive,2005-08-06,2025-11-28,13.327704679995623,4.713266633159736
Beth Walls,C003924,Personal,"95548 Peggy Junctions Apt. 811, Lake Bryanburgh, AL 14473",+1-532-239-0067x15978,beth.walls@terrell.info,B_US00436,S006034,Active,2005-03-18,2025-11-28,16.512572038977012,5.679908571557631
Megan Lowery,C008894,Personal,"164 Roger Locks, North Wesleymouth, NC 06730",249-575-2352,megan.lowery@medina.info,B_US00833,S006452,Active,2005-01-20,2025-11-28,20.71284255154404,5.096042044723958
Michael Peterson,C001545,Commercial,"PSC 2526, Box 7945, APO AE 35998",(356)646-1788x807,michael.peterson@johnson.net,B_US00115,S004499,Prospect,2005-01-22,2025-11-28,12.933750821717636,8.875813944579606
Veronica Hogan MD,C005491,Personal,"70923 Matthew Ramp, Ambermouth, NM 85426",281-254-6335,veronica.hogan.md@lopez.com,B_US00436,S003203,Inactive,2005-03-01,2025-11-28,9.928005744004004,5.992727628670369
Adrian Vazquez,C005899,Commercial,"852 Merritt Valleys Apt. 371, Port Scottland, VA 71123",799.481.6955,adrian.vazquez@hatfield.com,B_US00436,S004639,Prospect,2005-03-07,2025-11-28,21.707262049656023,6.965522632744619
Cassandra Garcia,C005833,Personal,"478 Miller Plain, Lake Stevenside, WY 73997",(830)413-6416,cassandra.garcia@jones.com,B_US00428,S009521,Prospect,2005-09-26,2025-11-28,12.225320571794468,4.5124396110328195
Allen Myers,C008676,Commercial,"8082 Patel Pines Suite 417, Port Alyssa, MP 46489",891.237.7028x9968,allen.myers@goodwin.com,B_US00347,S004334,Active,2005-04-12,2025-11-28,19.42685766771802,6.631472590075862
Joshua Munoz,C005390,Personal,"2868 Brown Plains, Frankburgh, IN 64640",001-993-782-8422,joshua.munoz@berry.org,B_US00935,S009434,Prospect,2005-11-05,2025-11-28,5.956708314333802,8.034802016560803
Laura Jones,C009992,Commercial,"5527 Mckinney Locks Suite 777, Schneiderfort, LA 79765",876-880-5048x35634,laura.jones@hobbs-medina.com,B_US00377,S007729,Active,2005-05-19,2025-11-28,11.243695232552009,8.784873224972726
April Salas,C007198,Commercial,"28451 Sandra Light Suite 675, South Shaunhaven, MS 79974",212-938-4973x523,april.salas@shepherd.com,B_US00725,S007666,Active,2005-05-25,2025-11-28,28.32303337767465,5.631066427586113
Steve Thompson,C009704,Commercial,"520 Kelli Court Suite 308, Lake Michellestad, MI 44864",(537)988-6783,steve.thompson@rodriguez.com,B_US00115,S009258,Prospect,2005-02-22,2025-11-28,10.077008182818304,6.323465495449585
Christopher Palmer,C002164,Commercial,"15177 Johnson Villages, Joshuashire, ND 59256",515-551-3821,christopher.palmer@montgomery-may.com,B_US00787,S002668,Inactive,2005-11-04,2025-11-28,8.783308169454589,8.963621656527868
Terri Johnson,C001662,Personal,"03574 Yang Village Apt. 170, Perkinsport, ME 41230",(831)734-8340x5121,terri.johnson@lewis.com,B_US00347,S004649,Inactive,2005-11-02,2025-11-28,15.620116566490097,8.228321217840538
Dr. Mark Pope,C007745,Commercial,"131 Jennifer Parks, Jacobland, IN 93107",596.922.4864,dr..mark.pope@griffin.net,B_US00377,S002650,Active,2005-10-04,2025-11-28,18.229229463747043,6.475998958759612
Darrell Edwards,C004411,Personal,"983 Kerr Row Suite 087, Port Johnchester, MD 87135",494.527.6394x664,darrell.edwards@stewart.com,B_US00347,S001363,Active,2005-09-15,2025-11-28,6.091118239783954,7.035753709876539
Rickey Douglas,C004806,Personal,"PSC 0420, Box 8758, APO AE 94613",674.509.6102,rickey.douglas@rivera.com,B_US00428,S008530,Inactive,2005-11-12,2025-11-28,16.98978280220254,6.398657022371447
Derek Harris,C009093,Commercial,"PSC 9833, Box 2109, APO AE 34794",001-638-790-1060x1266,derek.harris@pena-wilkinson.com,B_US00347,S009072,Inactive,2005-01-10,2025-11-28,12.782665111780984,7.784329186443358
Samantha Garcia,C006960,Personal,"36708 Nicole Freeway Suite 287, Phillipsshire, WY 89752",620-849-7022x64049,samantha.garcia@miller.info,B_US00436,S003860,Inactive,2005-06-28,2025-11-28,14.345901554913864,7.989746387442624
Felicia Morris,C003974,Personal,"USCGC Conley, FPO AA 93980",+1-793-328-5138x4895,felicia.morris@torres.com,B_US00377,S003316,Inactive,2005-03-21,2025-11-28,14.96380248120213,7.185747475072704
Caleb Flynn,C007786,Commercial,"014 Karen Ville Suite 467, Joannaland, MA 38461",001-818-964-9335x3847,caleb.flynn@reeves-perry.info,B_US00115,S008753,Inactive,2005-05-16,2025-11-28,21.122946107404616,7.9401092554839785
Emily Bennett,C004553,Personal,"965 Michael Fords, Lake Aaron, VT 61180",(813)610-1508,emily.bennett@reed-braun.com,B_US00787,S007905,Active,2005-08-13,2025-11-28,11.444128709796592,10.0
Margaret Bradley,C006773,Personal,"442 Debra Wall Suite 124, West Ryan, MT 60388",(469)756-9638,margaret.bradley@harris.com,B_US00428,S003598,Inactive,2005-09-24,2025-11-28,30.001134959803977,6.622551129072441
Gregory Lang,C004560,Personal,"79284 Mathis Village Suite 507, Clairehaven, OH 94078",696-792-4318x893,gregory.lang@owens-rodriguez.com,B_US00347,S008577,Inactive,2005-11-25,2025-11-28,16.02740244813712,6.750071067095581
Debbie Miller,C008293,Commercial,"5170 Paige Underpass, West Julia, DC 09833",923.922.8616x23711,debbie.miller@diaz-fisher.com,B_US00787,S004526,Prospect,2005-11-26,2025-11-28,15.355026108175348,7.069416712755703
Michael Stone,C008340,Commercial,"35779 Barnes Prairie Suite 138, West Matthew, DE 64499",6324688713,michael.stone@williams.biz,B_US00115,S009007,Prospect,2005-05-09,2025-11-28,22.86432077237639,7.602466886645903
Wesley Smith,C003382,Commercial,"9912 Sharon Island, South Bryan, OR 31602",(694)628-5768x286,wesley.smith@galloway-davis.com,B_US00428,S009175,Prospect,2005-10-17,2025-11-28,16.934720471322624,8.175786772205784
Christina Smith,C004825,Personal,"93358 Stanley Branch Apt. 621, Jacksonmouth, MS 31637",+1-884-933-4599,christina.smith@rivas-jones.com,B_US00725,S007848,Active,2005-02-17,2025-11-28,6.249347929416315,10.0
Anthony Lopez,C003598,Personal,"4422 Kevin Bridge Suite 580, Port Craig, MP 91494",289.221.3507,anthony.lopez@chapman-mccoy.com,B_US00115,S009657,Inactive,2005-10-30,2025-11-28,10.558262735158447,4.715576844131674
James Allen,C003997,Commercial,"4870 Janet Meadow, Kerryfort, ME 94809",(572)967-9983x5536,james.allen@roth.com,B_US00428,S003972,Active,2004-12-26,2025-11-28,19.704828317663562,9.26080030823007
Clayton Crosby,C001158,Commercial,"7517 Cheryl Crest, New Alexander, WV 21802",736-275-9946x163,clayton.crosby@york.com,B_US00553,S002393,Inactive,2005-11-20,2025-11-28,22.938569949433642,5.28017643660023
Christina White,C009649,Personal,"5413 Hale Mount, Jasonton, RI 06565",(747)588-1163x8904,christina.white@tyler-allison.net,B_US00436,S002417,Prospect,2005-02-08,2025-11-28,21.611659063564318,6.443167208297756
Jeffrey Hudson,C002454,Personal,"16814 Ryan Pine, Nicoleburgh, AK 60887",921-922-1475x808,jeffrey.hudson@moore.com,B_US00347,S006606,Active,2005-07-07,2025-11-28,15.921987075541908,5.693635730852621
Norman Rodriguez,C001912,Commercial,"3127 Rebecca Mill, Josephview, TX 76386",(572)626-6757x5986,norman.rodriguez@douglas.com,B_US00725,S006335,Inactive,2005-10-20,2025-11-28,4.042627295911796,8.897569513811087
Mary Serrano,C006043,Commercial,"43420 Jonathan Burg Apt. 875, South Kristintown, VA 71212",+1-687-284-3938x814,mary.serrano@chambers.com,B_US00428,S004917,Active,2005-02-22,2025-11-28,19.916499443801285,7.366112342234126
Shari Snyder,C004178,Personal,"1463 Shannon Crest Suite 171, Atkinsontown, VA 24578",928-670-3251x952,shari.snyder@jennings-rodriguez.com,B_US00115,S001128,Inactive,2005-03-19,2025-11-28,15.879506831201255,9.654975975288803
Todd Johnson,C009165,Personal,"9119 Blevins Rapid Suite 783, Cruzberg, AK 52157",001-799-867-8105x155,todd.johnson@dawson.com,B_US00833,S006170,Prospect,2005-01-29,2025-11-28,7.211504905007358,3.17014000430038
Robin Booth,C004291,Commercial,"77731 Day Turnpike, Jasonberg, SC 82807",889-956-0757,robin.booth@johnson.com,B_US00377,S006426,Active,2005-04-06,2025-11-28,4.78384037644372,8.021258472612523
Ronald Small,C009214,Personal,"3953 Walker Lane Suite 063, Elizabethfurt, TN 27160",323-904-2202,ronald.small@arnold-brown.com,B_US00347,S008537,Inactive,2005-04-30,2025-11-28,8.11009955955646,6.406207369910576
Jennifer Lara,C005149,Commercial,"0404 May Common Suite 556, Trujillobury, DC 77592",365-577-8923,jennifer.lara@hughes.com,B_US00115,S005073,Inactive,2005-07-08,2025-11-28,17.315252102570582,7.669097243891184
Timothy Barber,C008572,Personal,"82997 Troy Causeway, Willisport, FM 95945",(274)420-1439,timothy.barber@green-peterson.com,B_US00725,S001780,Prospect,2005-07-07,2025-11-28,0.1770606813689053,4.762525427813035
Robert Jenkins,C006521,Personal,"543 Micheal Run, East Kristina, OK 12541",632.823.7707x1051,robert.jenkins@vasquez.biz,B_US00833,S004124,Inactive,2005-04-04,2025-11-28,29.757940093458757,5.9938898005293595
Brittany Crawford,C008754,Personal,"10447 Scott Valley Suite 067, Lisatown, ME 14510",+1-469-410-0586x88346,brittany.crawford@thomas-jennings.biz,B_US00428,S006356,Active,2005-06-26,2025-11-28,8.157834541571148,7.082447762290226
Steven Walker,C004858,Commercial,"966 Avila Trace Apt. 860, Port Garyville, ME 17602",821-411-8734,steven.walker@miller-robinson.com,B_US00787,S006417,Inactive,2004-12-21,2025-11-28,16.589390327368648,3.3540010295196607
Kimberly Bruce,C007604,Personal,"6650 Torres View, Valeriefurt, MS 94615",911-646-4310x09175,kimberly.bruce@white-rodriguez.net,B_US00347,S008154,Prospect,2005-07-03,2025-11-28,9.651309702418972,6.018067702996383
Joshua White,C003696,Commercial,"2241 Elizabeth Junctions Apt. 038, Kingberg, MS 55852",001-644-446-8595x633,joshua.white@rogers.com,B_US00347,S004145,Prospect,2005-01-22,2025-11-28,14.297736714446168,4.971472138403213
Kayla Hamilton,C006331,Commercial,"Unit 8375 Box 9806, DPO AE 25619",+1-622-653-1314,kayla.hamilton@ramos.com,B_US00553,S001386,Active,2005-05-16,2025-11-28,5.292225631493489,3.2896720148043697
Christopher Willis,C008346,Personal,"PSC 4866, Box 7953, APO AP 40229",6502220545,christopher.willis@russell.com,B_US00377,S003690,Inactive,2005-02-13,2025-11-28,5.6629608183030395,7.236312700714456
Clarence Brown,C006640,Personal,"6923 Marilyn Forest, South Michelle, ID 33999",+1-586-380-3541x33604,clarence.brown@rodriguez.com,B_US00787,S009538,Prospect,2005-10-28,2025-11-28,14.6630816180251,8.884025828874968
Mrs. Jenna Ford DVM,C001053,Commercial,"0754 Shannon Knoll Suite 188, Millerburgh, MA 55209",(758)370-7563x3463,mrs..jenna.ford.dvm@vincent.com,B_US00347,S001510,Active,2005-09-04,2025-11-28,9.808702046041226,5.318590852476046
Frank Rush,C008183,Personal,"PSC 5578, Box 1307, APO AA 21054",+1-719-638-8542x940,frank.rush@yoder-williamson.biz,B_US00725,S002253,Inactive,2005-11-27,2025-11-28,23.5900584895119,4.878242010178285
Beverly Garcia,C004719,Commercial,"9543 Matthew Ridges Apt. 404, Mariashire, NE 42873",(431)287-8209,beverly.garcia@martinez.com,B_US00428,S009945,Prospect,2005-03-29,2025-11-28,13.782731872690384,4.970722864429332
Mark Rose,C004004,Personal,"06492 Michelle Mall Suite 317, New Darrell, MT 63627",+1-501-990-9497x543,mark.rose@rogers-hunter.biz,B_US00347,S005316,Active,2005-05-05,2025-11-28,3.428402786860172,5.902945802925085
Crystal Garcia,C005549,Personal,"6780 Penny Groves, North Kathytown, KY 73467",+1-974-248-8635x179,crystal.garcia@anderson-young.com,B_US00347,S003951,Active,2005-01-14,2025-11-28,16.472199890804156,7.39981778757803
Michael Wilson,C005508,Commercial,"02371 Silva Canyon, Brittanyfurt, WA 94011",001-301-546-3846,michael.wilson@long.com,B_US00725,S004395,Inactive,2005-07-25,2025-11-28,19.343777636759217,10.0
Timothy Walsh,C002584,Commercial,"Unit 5784 Box 1535, DPO AP 93938",(791)815-0944,timothy.walsh@stephens.com,B_US00115,S007626,Inactive,2005-05-01,2025-11-28,22.594789986762912,4.940271067708646
Donna Bailey,C007880,Commercial,"933 Fernandez Creek Apt. 268, East Susanhaven, WV 08648",+1-593-366-9151x051,donna.bailey@adams-shepard.com,B_US00935,S004021,Active,2005-09-29,2025-11-28,13.454221226803824,6.978142338347074
Karl Jones,C003064,Personal,"898 Nichols Coves, Ericmouth, WI 09137",+1-204-870-0995,karl.jones@brewer.info,B_US00553,S005611,Prospect,2005-04-14,2025-11-28,19.84643245642841,5.7011879971870645
Wendy Hall,C008230,Personal,"698 Elizabeth Mews Apt. 900, East Hector, TX 40248",332.554.4978,wendy.hall@wyatt-perry.com,B_US00428,S001114,Inactive,2005-11-22,2025-11-28,27.107115489333708,8.149034275186612
Laura Perez,C009248,Personal,"405 Kelli Lakes Apt. 397, New Margaretfort, KY 52787",9637646136,laura.perez@smith-hall.com,B_US00347,S008814,Inactive,2005-11-08,2025-11-28,11.762422010855365,10.0
Alexandria Levine,C002415,Commercial,"507 Jacob Isle, Debraside, FL 67168",548.913.5789x996,alexandria.levine@barnes.com,B_US00428,S007323,Active,2005-02-06,2025-11-28,12.546825385376634,7.015032747256874
Samuel Miller,C008370,Personal,"06297 Wagner Mill, West Christophermouth, IN 10968",7654042918,samuel.miller@calderon-wright.com,B_US00833,S006712,Prospect,2005-05-17,2025-11-28,19.852047637480982,8.280933560876534
Janet Reid,C006797,Commercial,"572 Cynthia Camp Apt. 982, Port Abigail, NJ 01268",001-400-319-5509,janet.reid@meza.org,B_US00935,S001967,Active,2005-08-11,2025-11-28,18.713383434339047,7.8140419484861265
Charles Davis Jr.,C005047,Personal,"753 Margaret Corners Suite 757, Lake Monica, ME 08275",865.706.8438x265,charles.davis.jr.@fleming.net,B_US00377,S001797,Inactive,2004-12-23,2025-11-28,23.997178639526414,7.526881947734485
April Gordon,C004204,Commercial,"614 Russell Turnpike Suite 572, South Tina, ID 77295",794-728-0380,april.gordon@lewis.com,B_US00833,S004915,Active,2005-10-12,2025-11-28,15.625997771009228,7.631296912151901
Nicholas Buckley,C005380,Commercial,"USNS Smith, FPO AP 33272",588.266.6745x5979,nicholas.buckley@sanchez.biz,B_US00347,S009528,Active,2005-11-19,2025-11-28,26.109639414115076,10.0
John York,C007426,Commercial,"59281 Jessica Station, Jamesside, IA 39253",+1-789-499-6616x182,john.york@young.org,B_US00935,S009155,Active,2005-09-14,2025-11-28,8.816187780551605,4.6800689151383725
Christopher Day,C001166,Commercial,"8579 Sanders Canyon Suite 562, South Phillip, OR 90103",311.929.3779x614,christopher.day@park.net,B_US00725,S009010,Prospect,2005-01-03,2025-11-28,13.164657654929115,5.325286764684656
Juan Jones DDS,C003894,Commercial,"12182 Bernard Views, Amandaville, VA 72231",924.305.4778x78359,juan.jones.dds@mullins-hampton.com,B_US00833,S006828,Inactive,2004-12-18,2025-11-28,20.583129749825694,7.091245732690097
James Morgan,C004543,Commercial,"623 Melanie Harbor, South Joseph, NV 24273",(260)656-6761x2862,james.morgan@davidson-hartman.com,B_US00347,S007561,Prospect,2005-10-09,2025-11-28,17.62854825984253,3.838648629339517
Laura Adams,C008277,Personal,"1657 Dawn Trail, Mooreton, CA 39382",578.475.3635,laura.adams@french.info,B_US00833,S005793,Active,2005-08-16,2025-11-28,7.57621771591881,5.958729601188456
John Martin,C001253,Commercial,"PSC 3573, Box 8255, APO AE 75615",(590)546-5604x3410,john.martin@cannon-nunez.com,B_US00377,S001237,Active,2005-10-21,2025-11-28,14.883031941787678,4.712063568494505
James Bryant,C003880,Commercial,"892 Zimmerman Route, Port Bobby, DE 19598",001-640-647-3912x310,james.bryant@lester.com,B_US00347,S008912,Active,2005-11-17,2025-11-28,8.076076201454889,8.09196360389355
David Johnson,C003489,Personal,"USS Gardner, FPO AP 04415",891-999-2666x19490,david.johnson@hill.net,B_US00347,S008197,Inactive,2005-04-13,2025-11-28,10.797146743201825,9.162667587609494
Dr. Brent Martin,C004729,Personal,"16071 Angela Route Suite 098, Kevinbury, MN 60367",367-892-6157,dr..brent.martin@proctor.biz,B_US00553,S002808,Prospect,2005-05-08,2025-11-28,18.455737612987427,10.0
Janet Ortiz,C009086,Commercial,"112 Cline Highway, Micheleville, MI 28198",271.761.3026x7841,janet.ortiz@lloyd-smith.org,B_US00436,S001903,Inactive,2004-12-01,2025-11-28,18.85859404621868,8.636267502348081
Gerald Obrien,C004224,Personal,"PSC 5086, Box 9957, APO AE 88194",(872)723-9371x364,gerald.obrien@martin-may.info,B_US00833,S009392,Prospect,2005-08-07,2025-11-28,18.55309288790569,7.628374736340059
Jennifer Chambers,C006255,Personal,"Unit 7120 Box 6417, DPO AP 52906",(434)285-8056x718,jennifer.chambers@hood-townsend.com,B_US00115,S002501,Inactive,2005-04-03,2025-11-28,24.155634870454804,8.957096783870336
John Bennett,C008333,Commercial,"USNV Smith, FPO AE 05960",435-648-8159x936,john.bennett@snyder.com,B_US00115,S006918,Prospect,2005-08-11,2025-11-28,6.393344035037675,6.818968290519138
Scott Acosta,C008841,Personal,"USNS Lee, FPO AA 97400",+1-601-890-8331x4678,scott.acosta@gonzalez-shields.com,B_US00553,S003036,Inactive,2005-06-09,2025-11-28,23.9934429960556,5.568806028771501
Clayton Alexander,C006330,Commercial,"410 Griffin Vista, Davidfurt, NJ 42465",001-252-524-4501x10871,clayton.alexander@barr.net,B_US00347,S001089,Active,2005-11-02,2025-11-28,21.217650559642344,3.98024228129555
Jacob Ramsey,C009280,Personal,"7868 Stephen Rue, Daisyville, GA 97839",823.684.0420x1902,jacob.ramsey@ray.net,B_US00787,S002015,Active,2005-10-24,2025-11-28,15.367335026857369,6.3755919938221375
Christina Hensley,C007470,Commercial,"042 Woods Mountain Suite 043, West Lisa, MN 56429",001-411-722-3841x450,christina.hensley@cannon-hernandez.net,B_US00115,S004349,Active,2005-04-14,2025-11-28,19.33385579737972,6.820050779196062
Brandon Williams,C009281,Commercial,"8234 Michael Lights Apt. 398, Amberland, VA 31622",264-934-1980,brandon.williams@kim.org,B_US00436,S006294,Prospect,2005-08-09,2025-11-28,20.767417787003446,7.738908291664191
Bailey Wilson,C001417,Personal,"67706 Jennifer Islands Suite 438, Paynetown, AR 07546",921.662.6701x8965,bailey.wilson@ochoa-smith.org,B_US00428,S004586,Inactive,2005-06-10,2025-11-28,9.882998281352307,8.000468627032662
Michelle Hebert,C006031,Personal,"4743 Holly Bypass, West Melissa, PA 53648",982-291-9801,michelle.hebert@herrera-arnold.com,B_US00833,S008167,Inactive,2005-07-17,2025-11-28,28.76224224900614,6.626777719362365
Jasmine Rivera,C003347,Personal,"41089 Alvarez Mission Apt. 243, New Josephstad, KY 00805",(766)200-3211x61764,jasmine.rivera@espinoza.org,B_US00935,S007755,Inactive,2005-07-06,2025-11-28,16.922317294099827,8.279968733944596
Sabrina Bryant,C002270,Commercial,"7408 Martin Mill Suite 290, Harrisstad, DE 75776",544.366.6552x489,sabrina.bryant@vaughan.com,B_US00833,S009862,Inactive,2005-08-22,2025-11-28,13.960978999036953,8.209088811922042
